# MOCK_DATA — 운영시 BI 추출 파일로 교체
week,brandId,style,color,size,onHand
2025-W09,puma,SUEDE CLASSIC,GREY,43,77
2025-W10,puma,SUEDE CLASSIC,GREY,43,75
2025-W11,puma,SUEDE CLASSIC,GREY,43,69
2025-W12,puma,SUEDE CLASSIC,GREY,43,62
2025-W01,birkenstock,ARIZONA,WHITE,40,64
2025-W02,birkenstock,ARIZONA,WHITE,40,61
2025-W03,birkenstock,ARIZONA,WHITE,40,54
2025-W04,birkenstock,ARIZONA,WHITE,40,52
2025-W05,birkenstock,ARIZONA,WHITE,40,51
2025-W06,birkenstock,ARIZONA,WHITE,40,45
2025-W07,birkenstock,ARIZONA,WHITE,40,44
2025-W08,birkenstock,ARIZONA,WHITE,40,36
2025-W09,birkenstock,ARIZONA,WHITE,40,34
2025-W10,birkenstock,ARIZONA,WHITE,40,34
2025-W11,birkenstock,ARIZONA,WHITE,40,34
2025-W12,birkenstock,ARIZONA,WHITE,40,30
2025-W01,puma,SUEDE CLASSIC,CORE BLACK,40,50
2025-W02,puma,SUEDE CLASSIC,CORE BLACK,40,47
2025-W03,puma,SUEDE CLASSIC,CORE BLACK,40,42
2025-W04,puma,SUEDE CLASSIC,CORE BLACK,40,34
2025-W05,puma,SUEDE CLASSIC,CORE BLACK,40,31
2025-W06,puma,SUEDE CLASSIC,CORE BLACK,40,28
2025-W07,puma,SUEDE CLASSIC,CORE BLACK,40,20
2025-W08,puma,SUEDE CLASSIC,CORE BLACK,40,12
2025-W09,puma,SUEDE CLASSIC,CORE BLACK,40,8
2025-W10,puma,SUEDE CLASSIC,CORE BLACK,40,7
2025-W11,puma,SUEDE CLASSIC,CORE BLACK,40,3
2025-W12,puma,SUEDE CLASSIC,CORE BLACK,40,0
2025-W01,adidas,ULTRABOOST 22,GREY,40,148
2025-W02,adidas,ULTRABOOST 22,GREY,40,147
2025-W03,adidas,ULTRABOOST 22,GREY,40,145
2025-W04,adidas,ULTRABOOST 22,GREY,40,140
2025-W05,adidas,ULTRABOOST 22,GREY,40,138
2025-W06,adidas,ULTRABOOST 22,GREY,40,137
2025-W07,adidas,ULTRABOOST 22,GREY,40,135
2025-W08,adidas,ULTRABOOST 22,GREY,40,127
2025-W09,adidas,ULTRABOOST 22,GREY,40,123
2025-W10,adidas,ULTRABOOST 22,GREY,40,115
2025-W11,adidas,ULTRABOOST 22,GREY,40,111
2025-W12,adidas,ULTRABOOST 22,GREY,40,108
2025-W01,lacoste,L.12.12 POLO,WHITE,L,104
2025-W02,lacoste,L.12.12 POLO,WHITE,L,104
2025-W03,lacoste,L.12.12 POLO,WHITE,L,101
2025-W04,lacoste,L.12.12 POLO,WHITE,L,98
2025-W05,lacoste,L.12.12 POLO,WHITE,L,92
2025-W06,lacoste,L.12.12 POLO,WHITE,L,87
2025-W07,lacoste,L.12.12 POLO,WHITE,L,87
2025-W08,lacoste,L.12.12 POLO,WHITE,L,80
2025-W09,lacoste,L.12.12 POLO,WHITE,L,73
2025-W10,lacoste,L.12.12 POLO,WHITE,L,66
2025-W11,lacoste,L.12.12 POLO,WHITE,L,66
2025-W12,lacoste,L.12.12 POLO,WHITE,L,58
2025-W01,nike,AIR FORCE 1,NAVY,41,125
2025-W02,nike,AIR FORCE 1,NAVY,41,122
2025-W03,nike,AIR FORCE 1,NAVY,41,116
2025-W04,nike,AIR FORCE 1,NAVY,41,116
2025-W05,nike,AIR FORCE 1,NAVY,41,116
2025-W06,nike,AIR FORCE 1,NAVY,41,108
2025-W07,nike,AIR FORCE 1,NAVY,41,103
2025-W08,nike,AIR FORCE 1,NAVY,41,97
2025-W09,nike,AIR FORCE 1,NAVY,41,89
2025-W10,nike,AIR FORCE 1,NAVY,41,87
2025-W11,nike,AIR FORCE 1,NAVY,41,79
2025-W12,nike,AIR FORCE 1,NAVY,41,79
2025-W01,adidas,SUPERSTAR,GREY,43,188
2025-W02,adidas,SUPERSTAR,GREY,43,180
2025-W03,adidas,SUPERSTAR,GREY,43,178
2025-W04,adidas,SUPERSTAR,GREY,43,177
2025-W05,adidas,SUPERSTAR,GREY,43,177
2025-W06,adidas,SUPERSTAR,GREY,43,169
2025-W07,adidas,SUPERSTAR,GREY,43,162
2025-W08,adidas,SUPERSTAR,GREY,43,154
2025-W09,adidas,SUPERSTAR,GREY,43,150
2025-W10,adidas,SUPERSTAR,GREY,43,143
2025-W11,adidas,SUPERSTAR,GREY,43,143
2025-W12,adidas,SUPERSTAR,GREY,43,143
2025-W01,nike,JORDAN 1 LOW,GREY,43,161
2025-W02,nike,JORDAN 1 LOW,GREY,43,157
2025-W03,nike,JORDAN 1 LOW,GREY,43,149
2025-W04,nike,JORDAN 1 LOW,GREY,43,144
2025-W05,nike,JORDAN 1 LOW,GREY,43,142
2025-W06,nike,JORDAN 1 LOW,GREY,43,134
2025-W07,nike,JORDAN 1 LOW,GREY,43,130
2025-W08,nike,JORDAN 1 LOW,GREY,43,127
2025-W09,nike,JORDAN 1 LOW,GREY,43,126
2025-W10,nike,JORDAN 1 LOW,GREY,43,125
2025-W11,nike,JORDAN 1 LOW,GREY,43,118
2025-W12,nike,JORDAN 1 LOW,GREY,43,115
2025-W01,lacoste,CROC HOODIE,NAVY,S,130
2025-W02,lacoste,CROC HOODIE,NAVY,S,126
2025-W03,lacoste,CROC HOODIE,NAVY,S,122
2025-W04,lacoste,CROC HOODIE,NAVY,S,117
2025-W05,lacoste,CROC HOODIE,NAVY,S,110
2025-W06,lacoste,CROC HOODIE,NAVY,S,104
2025-W07,lacoste,CROC HOODIE,NAVY,S,99
2025-W08,lacoste,CROC HOODIE,NAVY,S,97
2025-W09,lacoste,CROC HOODIE,NAVY,S,93
2025-W10,lacoste,CROC HOODIE,NAVY,S,86
2025-W11,lacoste,CROC HOODIE,NAVY,S,86
2025-W12,lacoste,CROC HOODIE,NAVY,S,79
2025-W01,nike,AIR MAX 95,GREY,40,82
2025-W02,nike,AIR MAX 95,GREY,40,78
2025-W03,nike,AIR MAX 95,GREY,40,75
2025-W04,nike,AIR MAX 95,GREY,40,71
2025-W05,nike,AIR MAX 95,GREY,40,68
2025-W06,nike,AIR MAX 95,GREY,40,62
2025-W07,nike,AIR MAX 95,GREY,40,59
2025-W08,nike,AIR MAX 95,GREY,40,51
2025-W09,nike,AIR MAX 95,GREY,40,47
2025-W10,nike,AIR MAX 95,GREY,40,47
2025-W11,nike,AIR MAX 95,GREY,40,42
2025-W12,nike,AIR MAX 95,GREY,40,39
2025-W01,lacoste,L.12.12 POLO,NAVY,XL,58
2025-W02,lacoste,L.12.12 POLO,NAVY,XL,51
2025-W03,lacoste,L.12.12 POLO,NAVY,XL,48
2025-W04,lacoste,L.12.12 POLO,NAVY,XL,44
2025-W05,lacoste,L.12.12 POLO,NAVY,XL,44
2025-W06,lacoste,L.12.12 POLO,NAVY,XL,41
2025-W07,lacoste,L.12.12 POLO,NAVY,XL,33
2025-W08,lacoste,L.12.12 POLO,NAVY,XL,33
2025-W09,lacoste,L.12.12 POLO,NAVY,XL,25
2025-W10,lacoste,L.12.12 POLO,NAVY,XL,20
2025-W11,lacoste,L.12.12 POLO,NAVY,XL,16
2025-W12,lacoste,L.12.12 POLO,NAVY,XL,10
2025-W01,puma,SUEDE CLASSIC,NAVY,42,53
2025-W02,puma,SUEDE CLASSIC,NAVY,42,51
2025-W03,puma,SUEDE CLASSIC,NAVY,42,46
2025-W04,puma,SUEDE CLASSIC,NAVY,42,39
2025-W05,puma,SUEDE CLASSIC,NAVY,42,34
2025-W06,puma,SUEDE CLASSIC,NAVY,42,32
2025-W07,puma,SUEDE CLASSIC,NAVY,42,31
2025-W08,puma,SUEDE CLASSIC,NAVY,42,31
2025-W09,puma,SUEDE CLASSIC,NAVY,42,24
2025-W10,puma,SUEDE CLASSIC,NAVY,42,24
2025-W11,puma,SUEDE CLASSIC,NAVY,42,20
2025-W12,puma,SUEDE CLASSIC,NAVY,42,16
2025-W01,puma,SUEDE CLASSIC,NAVY,42,120
2025-W02,puma,SUEDE CLASSIC,NAVY,42,113
2025-W03,puma,SUEDE CLASSIC,NAVY,42,113
2025-W04,puma,SUEDE CLASSIC,NAVY,42,113
2025-W05,puma,SUEDE CLASSIC,NAVY,42,107
2025-W06,puma,SUEDE CLASSIC,NAVY,42,101
2025-W07,puma,SUEDE CLASSIC,NAVY,42,98
2025-W08,puma,SUEDE CLASSIC,NAVY,42,96
2025-W09,puma,SUEDE CLASSIC,NAVY,42,90
2025-W10,puma,SUEDE CLASSIC,NAVY,42,87
2025-W11,puma,SUEDE CLASSIC,NAVY,42,87
2025-W12,puma,SUEDE CLASSIC,NAVY,42,81
2025-W01,nike,BLAZER MID,GREY,42,91
2025-W02,nike,BLAZER MID,GREY,42,88
2025-W03,nike,BLAZER MID,GREY,42,81
2025-W04,nike,BLAZER MID,GREY,42,75
2025-W05,nike,BLAZER MID,GREY,42,71
2025-W06,nike,BLAZER MID,GREY,42,68
2025-W07,nike,BLAZER MID,GREY,42,60
2025-W08,nike,BLAZER MID,GREY,42,54
2025-W09,nike,BLAZER MID,GREY,42,48
2025-W10,nike,BLAZER MID,GREY,42,44
2025-W11,nike,BLAZER MID,GREY,42,37
2025-W12,nike,BLAZER MID,GREY,42,34
2025-W01,puma,SUEDE CLASSIC,WHITE,43,131
2025-W02,puma,SUEDE CLASSIC,WHITE,43,123
2025-W03,puma,SUEDE CLASSIC,WHITE,43,117
2025-W04,puma,SUEDE CLASSIC,WHITE,43,114
2025-W05,puma,SUEDE CLASSIC,WHITE,43,112
2025-W06,puma,SUEDE CLASSIC,WHITE,43,109
2025-W07,puma,SUEDE CLASSIC,WHITE,43,109
2025-W08,puma,SUEDE CLASSIC,WHITE,43,108
2025-W09,puma,SUEDE CLASSIC,WHITE,43,108
2025-W10,puma,SUEDE CLASSIC,WHITE,43,106
2025-W11,puma,SUEDE CLASSIC,WHITE,43,106
2025-W12,puma,SUEDE CLASSIC,WHITE,43,101
2025-W01,puma,SUEDE CLASSIC,WHITE,41,130
2025-W02,puma,SUEDE CLASSIC,WHITE,41,126
2025-W03,puma,SUEDE CLASSIC,WHITE,41,120
2025-W04,puma,SUEDE CLASSIC,WHITE,41,113
2025-W05,puma,SUEDE CLASSIC,WHITE,41,112
2025-W06,puma,SUEDE CLASSIC,WHITE,41,107
2025-W07,puma,SUEDE CLASSIC,WHITE,41,107
2025-W08,puma,SUEDE CLASSIC,WHITE,41,106
2025-W09,puma,SUEDE CLASSIC,WHITE,41,101
2025-W10,puma,SUEDE CLASSIC,WHITE,41,98
2025-W11,puma,SUEDE CLASSIC,WHITE,41,95
2025-W12,puma,SUEDE CLASSIC,WHITE,41,88
2025-W01,nike,AIR MAX 90,WHITE,40,78
2025-W02,nike,AIR MAX 90,WHITE,40,72
2025-W03,nike,AIR MAX 90,WHITE,40,64
2025-W04,nike,AIR MAX 90,WHITE,40,61
2025-W05,nike,AIR MAX 90,WHITE,40,53
2025-W06,nike,AIR MAX 90,WHITE,40,45
2025-W07,nike,AIR MAX 90,WHITE,40,37
2025-W08,nike,AIR MAX 90,WHITE,40,30
2025-W09,nike,AIR MAX 90,WHITE,40,25
2025-W10,nike,AIR MAX 90,WHITE,40,22
2025-W11,nike,AIR MAX 90,WHITE,40,22
2025-W12,nike,AIR MAX 90,WHITE,40,19
2025-W01,puma,SUEDE CLASSIC,GREY,41,147
2025-W02,puma,SUEDE CLASSIC,GREY,41,146
2025-W03,puma,SUEDE CLASSIC,GREY,41,145
2025-W04,puma,SUEDE CLASSIC,GREY,41,145
2025-W05,puma,SUEDE CLASSIC,GREY,41,139
2025-W06,puma,SUEDE CLASSIC,GREY,41,134
2025-W07,puma,SUEDE CLASSIC,GREY,41,128
2025-W08,puma,SUEDE CLASSIC,GREY,41,121
2025-W09,puma,SUEDE CLASSIC,GREY,41,119
2025-W10,puma,SUEDE CLASSIC,GREY,41,113
2025-W11,puma,SUEDE CLASSIC,GREY,41,113
2025-W12,puma,SUEDE CLASSIC,GREY,41,113
2025-W01,newbalance,530,WHITE,42,186
2025-W02,newbalance,530,WHITE,42,182
2025-W03,newbalance,530,WHITE,42,177
2025-W04,newbalance,530,WHITE,42,172
2025-W05,newbalance,530,WHITE,42,166
2025-W06,newbalance,530,WHITE,42,161
2025-W07,newbalance,530,WHITE,42,160
2025-W08,newbalance,530,WHITE,42,158
2025-W09,newbalance,530,WHITE,42,151
2025-W10,newbalance,530,WHITE,42,144
2025-W11,newbalance,530,WHITE,42,144
2025-W12,newbalance,530,WHITE,42,137
2025-W01,nike,JORDAN 1 LOW,GREY,42,127
2025-W02,nike,JORDAN 1 LOW,GREY,42,119
2025-W03,nike,JORDAN 1 LOW,GREY,42,115
2025-W04,nike,JORDAN 1 LOW,GREY,42,112
2025-W05,nike,JORDAN 1 LOW,GREY,42,109
2025-W06,nike,JORDAN 1 LOW,GREY,42,105
2025-W07,nike,JORDAN 1 LOW,GREY,42,100
2025-W08,nike,JORDAN 1 LOW,GREY,42,93
2025-W09,nike,JORDAN 1 LOW,GREY,42,92
2025-W10,nike,JORDAN 1 LOW,GREY,42,87
2025-W11,nike,JORDAN 1 LOW,GREY,42,79
2025-W12,nike,JORDAN 1 LOW,GREY,42,78
2025-W01,newbalance,550,WHITE,42,45
2025-W02,newbalance,550,WHITE,42,42
2025-W03,newbalance,550,WHITE,42,36
2025-W04,newbalance,550,WHITE,42,36
2025-W05,newbalance,550,WHITE,42,33
2025-W06,newbalance,550,WHITE,42,32
2025-W07,newbalance,550,WHITE,42,31
2025-W08,newbalance,550,WHITE,42,28
2025-W09,newbalance,550,WHITE,42,26
2025-W10,newbalance,550,WHITE,42,23
2025-W11,newbalance,550,WHITE,42,20
2025-W12,newbalance,550,WHITE,42,19
2025-W01,birkenstock,BOSTON,CORE BLACK,41,122
2025-W02,birkenstock,BOSTON,CORE BLACK,41,116
2025-W03,birkenstock,BOSTON,CORE BLACK,41,114
2025-W04,birkenstock,BOSTON,CORE BLACK,41,107
2025-W05,birkenstock,BOSTON,CORE BLACK,41,100
2025-W06,birkenstock,BOSTON,CORE BLACK,41,99
2025-W07,birkenstock,BOSTON,CORE BLACK,41,91
2025-W08,birkenstock,BOSTON,CORE BLACK,41,83
2025-W09,birkenstock,BOSTON,CORE BLACK,41,81
2025-W10,birkenstock,BOSTON,CORE BLACK,41,76
2025-W11,birkenstock,BOSTON,CORE BLACK,41,75
2025-W12,birkenstock,BOSTON,CORE BLACK,41,68
2025-W01,newbalance,996,NAVY,40,154
2025-W02,newbalance,996,NAVY,40,147
2025-W03,newbalance,996,NAVY,40,144
2025-W04,newbalance,996,NAVY,40,142
2025-W05,newbalance,996,NAVY,40,141
2025-W06,newbalance,996,NAVY,40,141
2025-W07,newbalance,996,NAVY,40,138
2025-W08,newbalance,996,NAVY,40,132
2025-W09,newbalance,996,NAVY,40,129
2025-W10,newbalance,996,NAVY,40,124
2025-W11,newbalance,996,NAVY,40,122
2025-W12,newbalance,996,NAVY,40,116
2025-W01,lacoste,CARNABY EVO,GREY,M,54
2025-W02,lacoste,CARNABY EVO,GREY,M,50
2025-W03,lacoste,CARNABY EVO,GREY,M,46
2025-W04,lacoste,CARNABY EVO,GREY,M,43
2025-W05,lacoste,CARNABY EVO,GREY,M,42
2025-W06,lacoste,CARNABY EVO,GREY,M,37
2025-W07,lacoste,CARNABY EVO,GREY,M,30
2025-W08,lacoste,CARNABY EVO,GREY,M,26
2025-W09,lacoste,CARNABY EVO,GREY,M,24
2025-W10,lacoste,CARNABY EVO,GREY,M,22
2025-W11,lacoste,CARNABY EVO,GREY,M,18
2025-W12,lacoste,CARNABY EVO,GREY,M,14
2025-W01,newbalance,574,WHITE,39,149
2025-W02,newbalance,574,WHITE,39,146
2025-W03,newbalance,574,WHITE,39,140
2025-W04,newbalance,574,WHITE,39,132
2025-W05,newbalance,574,WHITE,39,126
2025-W06,newbalance,574,WHITE,39,123
2025-W07,newbalance,574,WHITE,39,116
2025-W08,newbalance,574,WHITE,39,110
2025-W09,newbalance,574,WHITE,39,106
2025-W10,newbalance,574,WHITE,39,98
2025-W11,newbalance,574,WHITE,39,97
2025-W12,newbalance,574,WHITE,39,89
2025-W01,birkenstock,ARIZONA,GREY,43,176
2025-W02,birkenstock,ARIZONA,GREY,43,175
2025-W03,birkenstock,ARIZONA,GREY,43,167
2025-W04,birkenstock,ARIZONA,GREY,43,167
2025-W05,birkenstock,ARIZONA,GREY,43,160
2025-W06,birkenstock,ARIZONA,GREY,43,158
2025-W07,birkenstock,ARIZONA,GREY,43,158
2025-W08,birkenstock,ARIZONA,GREY,43,155
2025-W09,birkenstock,ARIZONA,GREY,43,151
2025-W10,birkenstock,ARIZONA,GREY,43,151
2025-W11,birkenstock,ARIZONA,GREY,43,151
2025-W12,birkenstock,ARIZONA,GREY,43,149
2025-W01,puma,SUEDE CLASSIC,BEIGE,42,137
2025-W02,puma,SUEDE CLASSIC,BEIGE,42,136
2025-W03,puma,SUEDE CLASSIC,BEIGE,42,136
2025-W04,puma,SUEDE CLASSIC,BEIGE,42,135
2025-W05,puma,SUEDE CLASSIC,BEIGE,42,129
2025-W06,puma,SUEDE CLASSIC,BEIGE,42,128
2025-W07,puma,SUEDE CLASSIC,BEIGE,42,127
2025-W08,puma,SUEDE CLASSIC,BEIGE,42,126
2025-W09,puma,SUEDE CLASSIC,BEIGE,42,126
2025-W10,puma,SUEDE CLASSIC,BEIGE,42,126
2025-W11,puma,SUEDE CLASSIC,BEIGE,42,119
2025-W12,puma,SUEDE CLASSIC,BEIGE,42,116
2025-W01,lacoste,L.12.12 POLO,BEIGE,M,82
2025-W02,lacoste,L.12.12 POLO,BEIGE,M,76
2025-W03,lacoste,L.12.12 POLO,BEIGE,M,73
2025-W04,lacoste,L.12.12 POLO,BEIGE,M,70
2025-W05,lacoste,L.12.12 POLO,BEIGE,M,69
2025-W06,lacoste,L.12.12 POLO,BEIGE,M,67
2025-W07,lacoste,L.12.12 POLO,BEIGE,M,60
2025-W08,lacoste,L.12.12 POLO,BEIGE,M,58
2025-W09,lacoste,L.12.12 POLO,BEIGE,M,58
2025-W10,lacoste,L.12.12 POLO,BEIGE,M,57
2025-W11,lacoste,L.12.12 POLO,BEIGE,M,56
2025-W12,lacoste,L.12.12 POLO,BEIGE,M,52
2025-W01,newbalance,2002R,NAVY,43,137
2025-W02,newbalance,2002R,NAVY,43,130
2025-W03,newbalance,2002R,NAVY,43,127
2025-W04,newbalance,2002R,NAVY,43,124
2025-W05,newbalance,2002R,NAVY,43,118
2025-W06,newbalance,2002R,NAVY,43,117
2025-W07,newbalance,2002R,NAVY,43,115
2025-W08,newbalance,2002R,NAVY,43,107
2025-W09,newbalance,2002R,NAVY,43,103
2025-W10,newbalance,2002R,NAVY,43,96
2025-W11,newbalance,2002R,NAVY,43,94
2025-W12,newbalance,2002R,NAVY,43,87
2025-W01,birkenstock,BOSTON,CORE BLACK,40,120
2025-W02,birkenstock,BOSTON,CORE BLACK,40,119
2025-W03,birkenstock,BOSTON,CORE BLACK,40,116
2025-W04,birkenstock,BOSTON,CORE BLACK,40,109
2025-W05,birkenstock,BOSTON,CORE BLACK,40,108
2025-W06,birkenstock,BOSTON,CORE BLACK,40,105
2025-W07,birkenstock,BOSTON,CORE BLACK,40,98
2025-W08,birkenstock,BOSTON,CORE BLACK,40,95
2025-W09,birkenstock,BOSTON,CORE BLACK,40,92
2025-W10,birkenstock,BOSTON,CORE BLACK,40,88
2025-W11,birkenstock,BOSTON,CORE BLACK,40,83
2025-W12,birkenstock,BOSTON,CORE BLACK,40,75
2025-W01,adidas,ULTRABOOST 22,WHITE,41,100
2025-W02,adidas,ULTRABOOST 22,WHITE,41,99
2025-W03,adidas,ULTRABOOST 22,WHITE,41,94
2025-W04,adidas,ULTRABOOST 22,WHITE,41,92
2025-W05,adidas,ULTRABOOST 22,WHITE,41,87
2025-W06,adidas,ULTRABOOST 22,WHITE,41,80
2025-W07,adidas,ULTRABOOST 22,WHITE,41,75
2025-W08,adidas,ULTRABOOST 22,WHITE,41,74
2025-W09,adidas,ULTRABOOST 22,WHITE,41,71
2025-W10,adidas,ULTRABOOST 22,WHITE,41,69
2025-W11,adidas,ULTRABOOST 22,WHITE,41,61
2025-W12,adidas,ULTRABOOST 22,WHITE,41,61
2025-W01,lacoste,CARNABY EVO,CORE BLACK,L,78
2025-W02,lacoste,CARNABY EVO,CORE BLACK,L,71
2025-W03,lacoste,CARNABY EVO,CORE BLACK,L,65
2025-W04,lacoste,CARNABY EVO,CORE BLACK,L,63
2025-W05,lacoste,CARNABY EVO,CORE BLACK,L,61
2025-W06,lacoste,CARNABY EVO,CORE BLACK,L,60
2025-W07,lacoste,CARNABY EVO,CORE BLACK,L,59
2025-W08,lacoste,CARNABY EVO,CORE BLACK,L,57
2025-W09,lacoste,CARNABY EVO,CORE BLACK,L,53
2025-W10,lacoste,CARNABY EVO,CORE BLACK,L,52
2025-W11,lacoste,CARNABY EVO,CORE BLACK,L,51
2025-W12,lacoste,CARNABY EVO,CORE BLACK,L,44
2025-W01,newbalance,990v6,WHITE,41,120
2025-W02,newbalance,990v6,WHITE,41,119
2025-W03,newbalance,990v6,WHITE,41,114
2025-W04,newbalance,990v6,WHITE,41,113
2025-W05,newbalance,990v6,WHITE,41,109
2025-W06,newbalance,990v6,WHITE,41,109
2025-W07,newbalance,990v6,WHITE,41,109
2025-W08,newbalance,990v6,WHITE,41,103
2025-W09,newbalance,990v6,WHITE,41,101
2025-W10,newbalance,990v6,WHITE,41,98
2025-W11,newbalance,990v6,WHITE,41,98
2025-W12,newbalance,990v6,WHITE,41,90
2025-W01,puma,SUEDE CLASSIC,WHITE,43,147
2025-W02,puma,SUEDE CLASSIC,WHITE,43,141
2025-W03,puma,SUEDE CLASSIC,WHITE,43,140
2025-W04,puma,SUEDE CLASSIC,WHITE,43,136
2025-W05,puma,SUEDE CLASSIC,WHITE,43,128
2025-W06,puma,SUEDE CLASSIC,WHITE,43,122
2025-W07,puma,SUEDE CLASSIC,WHITE,43,116
2025-W08,puma,SUEDE CLASSIC,WHITE,43,110
2025-W09,puma,SUEDE CLASSIC,WHITE,43,106
2025-W10,puma,SUEDE CLASSIC,WHITE,43,102
2025-W11,puma,SUEDE CLASSIC,WHITE,43,99
2025-W12,puma,SUEDE CLASSIC,WHITE,43,97
2025-W01,birkenstock,BOSTON,CORE BLACK,43,113
2025-W02,birkenstock,BOSTON,CORE BLACK,43,105
2025-W03,birkenstock,BOSTON,CORE BLACK,43,102
2025-W04,birkenstock,BOSTON,CORE BLACK,43,94
2025-W05,birkenstock,BOSTON,CORE BLACK,43,88
2025-W06,birkenstock,BOSTON,CORE BLACK,43,84
2025-W07,birkenstock,BOSTON,CORE BLACK,43,80
2025-W08,birkenstock,BOSTON,CORE BLACK,43,72
2025-W09,birkenstock,BOSTON,CORE BLACK,43,70
2025-W10,birkenstock,BOSTON,CORE BLACK,43,67
2025-W11,birkenstock,BOSTON,CORE BLACK,43,64
2025-W12,birkenstock,BOSTON,CORE BLACK,43,57
2025-W01,adidas,SAMBA OG,GREY,40,76
2025-W02,adidas,SAMBA OG,GREY,40,73
2025-W03,adidas,SAMBA OG,GREY,40,71
2025-W04,adidas,SAMBA OG,GREY,40,70
2025-W05,adidas,SAMBA OG,GREY,40,65
2025-W06,adidas,SAMBA OG,GREY,40,62
2025-W07,adidas,SAMBA OG,GREY,40,54
2025-W08,adidas,SAMBA OG,GREY,40,48
2025-W09,adidas,SAMBA OG,GREY,40,44
2025-W10,adidas,SAMBA OG,GREY,40,39
2025-W11,adidas,SAMBA OG,GREY,40,38
2025-W12,adidas,SAMBA OG,GREY,40,38
2025-W01,lacoste,CROC HOODIE,GREY,L,65
2025-W02,lacoste,CROC HOODIE,GREY,L,65
2025-W03,lacoste,CROC HOODIE,GREY,L,63
2025-W04,lacoste,CROC HOODIE,GREY,L,60
2025-W05,lacoste,CROC HOODIE,GREY,L,57
2025-W06,lacoste,CROC HOODIE,GREY,L,53
2025-W07,lacoste,CROC HOODIE,GREY,L,49
2025-W08,lacoste,CROC HOODIE,GREY,L,41
2025-W09,lacoste,CROC HOODIE,GREY,L,37
2025-W10,lacoste,CROC HOODIE,GREY,L,32
2025-W11,lacoste,CROC HOODIE,GREY,L,26
2025-W12,lacoste,CROC HOODIE,GREY,L,20
2025-W01,lacoste,CROC HOODIE,CORE BLACK,L,171
2025-W02,lacoste,CROC HOODIE,CORE BLACK,L,166
2025-W03,lacoste,CROC HOODIE,CORE BLACK,L,159
2025-W04,lacoste,CROC HOODIE,CORE BLACK,L,156
2025-W05,lacoste,CROC HOODIE,CORE BLACK,L,154
2025-W06,lacoste,CROC HOODIE,CORE BLACK,L,149
2025-W07,lacoste,CROC HOODIE,CORE BLACK,L,141
2025-W08,lacoste,CROC HOODIE,CORE BLACK,L,139
2025-W09,lacoste,CROC HOODIE,CORE BLACK,L,133
2025-W10,lacoste,CROC HOODIE,CORE BLACK,L,128
2025-W11,lacoste,CROC HOODIE,CORE BLACK,L,120
2025-W12,lacoste,CROC HOODIE,CORE BLACK,L,120
2025-W01,puma,SUEDE CLASSIC,NAVY,40,159
2025-W02,puma,SUEDE CLASSIC,NAVY,40,153
2025-W03,puma,SUEDE CLASSIC,NAVY,40,148
2025-W04,puma,SUEDE CLASSIC,NAVY,40,148
2025-W05,puma,SUEDE CLASSIC,NAVY,40,148
2025-W06,puma,SUEDE CLASSIC,NAVY,40,140
2025-W07,puma,SUEDE CLASSIC,NAVY,40,135
2025-W08,puma,SUEDE CLASSIC,NAVY,40,135
2025-W09,puma,SUEDE CLASSIC,NAVY,40,128
2025-W10,puma,SUEDE CLASSIC,NAVY,40,125
2025-W11,puma,SUEDE CLASSIC,NAVY,40,123
2025-W12,puma,SUEDE CLASSIC,NAVY,40,123
2025-W01,lacoste,CARNABY EVO,CORE BLACK,S,190
2025-W02,lacoste,CARNABY EVO,CORE BLACK,S,189
2025-W03,lacoste,CARNABY EVO,CORE BLACK,S,189
2025-W04,lacoste,CARNABY EVO,CORE BLACK,S,184
2025-W05,lacoste,CARNABY EVO,CORE BLACK,S,184
2025-W06,lacoste,CARNABY EVO,CORE BLACK,S,184
2025-W07,lacoste,CARNABY EVO,CORE BLACK,S,178
2025-W08,lacoste,CARNABY EVO,CORE BLACK,S,171
2025-W09,lacoste,CARNABY EVO,CORE BLACK,S,170
2025-W10,lacoste,CARNABY EVO,CORE BLACK,S,165
2025-W11,lacoste,CARNABY EVO,CORE BLACK,S,160
2025-W12,lacoste,CARNABY EVO,CORE BLACK,S,156
2025-W01,newbalance,530,GREY,42,111
2025-W02,newbalance,530,GREY,42,108
2025-W03,newbalance,530,GREY,42,104
2025-W04,newbalance,530,GREY,42,102
2025-W05,newbalance,530,GREY,42,99
2025-W06,newbalance,530,GREY,42,94
2025-W07,newbalance,530,GREY,42,94
2025-W08,newbalance,530,GREY,42,89
2025-W09,newbalance,530,GREY,42,83
2025-W10,newbalance,530,GREY,42,79
2025-W11,newbalance,530,GREY,42,76
2025-W12,newbalance,530,GREY,42,76
2025-W01,adidas,STAN SMITH,BEIGE,40,44
2025-W02,adidas,STAN SMITH,BEIGE,40,39
2025-W03,adidas,STAN SMITH,BEIGE,40,32
2025-W04,adidas,STAN SMITH,BEIGE,40,32
2025-W05,adidas,STAN SMITH,BEIGE,40,29
2025-W06,adidas,STAN SMITH,BEIGE,40,26
2025-W07,adidas,STAN SMITH,BEIGE,40,21
2025-W08,adidas,STAN SMITH,BEIGE,40,20
2025-W09,adidas,STAN SMITH,BEIGE,40,13
2025-W10,adidas,STAN SMITH,BEIGE,40,5
2025-W11,adidas,STAN SMITH,BEIGE,40,1
2025-W12,adidas,STAN SMITH,BEIGE,40,0
